id_ent_mun,municipio,ing_lab,ocupados,desocupados,pob,pob_muj,pob_hom,pob_0_4,pob_5_9,pob_10_14,pob_15_19,pob_20_24,pob_25_29,pob_30_34,pob_35_39,pob_40_44,pob_45_49,pob_50_54,pob_55_59,pob_60_64,pob_65_more
14102,Tonaya,,,,6482,3306,3176,512,479,432,448,492,531,495,409,356,356,349,329,303,991
14103,Tonila,,,,8510,4266,4244,653,685,708,713,640,581,557,552,553,562,508,432,379,987
14104,Totatiche,,,,4746,2384,2362,335,324,353,364,326,294,283,273,265,262,253,234,225,955
14105,Tototlán,5779.6,28805.0,823.0,24935,12612,12323,2267,2328,2290,2148,1926,1836,1807,1734,1578,1386,1168,1038,943,2486
14106,Tuxcacuesco,,,,4683,2289,2394,411,365,342,369,397,395,340,267,222,217,226,229,220,683
14107,Tuxcueca,,,,6726,3470,3256,642,642,593,548,513,504,468,412,363,339,331,315,273,783
14108,Tuxpan,,,,37553,19339,18214,3208,3229,3217,3228,3110,2937,2683,2389,2183,2203,2113,1875,1577,3601
14109,Unión de San Antonio,,,,19430,10036,9394,1750,1847,1863,1788,1615,1503,1398,1250,1115,1029,908,797,701,1866
14110,Unión de Tula,,,,14543,7504,7039,1163,1118,1127,1167,1108,1003,911,864,870,890,820,728,655,2119
14111,Valle de Guadalupe,,,,7562,3790,3772,680,650,648,653,631,609,556,493,444,424,386,332,280,776
14112,Valle de Juárez,,,,5944,3049,2895,448,460,461,456,431,400,369,359,359,375,359,334,310,823
14113,San Gabriel,,,,17593,8964,8629,1570,1441,1388,1431,1468,1452,1282,1091,998,972,901,821,726,2052
14114,Villa Corona,,,,19335,9782,9553,1669,1664,1571,1554,1508,1467,1345,1180,1124,1145,1061,941,822,2284
14115,Villa Guerrero,4448.12,6072.0,,5935,3010,2925,557,535,512,491,443,411,369,311,272,275,276,259,248,976
14116,Villa Hidalgo,6567.94,28152.0,,22028,11371,10657,2089,2191,2145,1968,1731,1639,1613,1517,1380,1264,1071,885,739,1796
14117,Cañadas de Obregón,,,,4486,2289,2197,339,324,323,328,320,305,281,260,259,268,258,242,237,742
14118,Yahualica de González Gallo,,,,24072,12553,11519,1772,1922,1936,1870,1709,1621,1565,1535,1547,1544,1386,1222,1134,3309
14119,Zacoalco de Torres,,,,30713,15465,15248,2603,2612,2647,2613,2428,2297,2140,1959,1842,1778,1589,1372,1185,3648
14120,Zapopan,8245.81,411492.0,23698.0,1446244,734640,711604,110952,114510,118435,127078,133078,130465,117817,105822,97515,93385,83231,68464,52743,92749
14121,Zapotiltic,,,,31557,16090,15467,2477,2497,2571,2684,2657,2479,2197,2029,1956,1922,1772,1572,1353,3391
14122,Zapotitlán de Vadillo,,,,7545,3754,3791,659,706,725,678,580,531,487,428,379,358,345,333,312,1024
14123,Zapotlán del Rey,,,,19519,9784,9735,1787,1767,1765,1718,1582,1502,1415,1289,1171,1097,957,829,744,1896
14124,Zapotlanejo,5614.58,28992.0,1208.0,73099,37013,36086,6637,6851,6927,6814,6280,5866,5439,4987,4576,4173,3485,2864,2434,5766
14125,San Ignacio Cerro Gordo,5348.75,14940.0,747.0,20385,10493,9892,1968,2072,2050,1816,1580,1555,1523,1389,1224,1126,974,800,682,1626
15001,Acambay de Ruíz Castañeda,,,,70172,36140,34032,6371,6973,7281,6824,5707,5068,4786,4363,3936,3684,3213,2775,2504,6687
15002,Acolman,4617.34,206714.0,8452.0,190073,94805,95268,15907,16420,16680,16340,15651,16110,16577,15830,13951,11877,9670,7894,6084,11082
15003,Aculco,,,,52742,26699,26043,4687,5006,5171,4957,4451,4214,3899,3358,2934,2768,2541,2258,1888,4610
15004,Almoloya de Alquisiras,,,,15708,8188,7520,1402,1560,1664,1534,1216,1055,1010,919,852,863,812,700,584,1537
15005,Almoloya de Juárez,5333.93,63100.0,2376.0,190877,96379,94498,18796,18430,17881,17423,17081,17216,16099,13988,12039,10629,8737,6838,5173,10547
15006,Almoloya del Río,,,,12314,6365,5949,1048,1040,1002,1020,1071,1093,975,808,731,751,702,577,446,1050
15007,Amanalco,5989.22,26838.0,,26082,13298,12784,2495,2518,2610,2606,2347,2125,1901,1634,1433,1335,1170,1001,856,2051
15008,Amatepec,,,,28601,14725,13876,2421,2382,2687,2679,2112,1672,1479,1353,1365,1541,1578,1521,1455,4356
15009,Amecameca,,,,54970,28399,26571,4301,4474,4619,4649,4517,4467,4332,3981,3596,3385,3023,2606,2176,4844
15010,Apaxco,5990.54,70746.0,1666.0,31891,16142,15749,2510,2604,2734,2814,2713,2568,2479,2415,2272,2092,1787,1468,1153,2282
15011,Atenco,6029.38,83193.0,7812.0,71122,35905,35217,6034,6361,6413,6358,5985,5788,5631,5369,4988,4480,3735,3091,2458,4431
15012,Atizapán,,,,12665,6508,6157,1247,1171,1089,1103,1152,1165,1039,874,781,747,662,525,386,724
15013,Atizapán de Zaragoza,5168.98,130922.0,47442.0,560994,288473,272521,36709,37702,38984,43429,47684,49224,45052,40406,39005,39883,38111,33979,27397,43429
15014,Atlacomulco,,,,108581,56448,52133,9813,10165,10447,10417,9796,9333,8495,7350,6555,6149,5276,4226,3279,7280
15015,Atlautla,4300.0,70902.0,,33040,16889,16151,2741,2742,2913,3036,2888,2654,2408,2182,2015,1954,1759,1439,1164,3145
15016,Axapusco,,,,30436,15307,15129,2493,2733,2772,2643,2424,2341,2278,2111,1953,1863,1608,1307,1084,2826
15017,Ayapango,,,,11268,5741,5527,969,974,973,971,939,928,894,821,755,698,599,506,407,834
15018,Calimaya,4911.22,39072.0,2699.0,61241,31341,29900,5423,5421,5252,5168,5154,5259,5146,4755,4254,3772,3105,2496,1953,4083
15019,Capulhuac,,,,38546,19814,18732,3298,3300,3338,3405,3363,3254,2976,2689,2489,2387,2108,1738,1376,2825
15020,Coacalco de Berriozábal,7732.91,100042.0,25819.0,312389,161876,150513,18877,20395,22262,24419,25143,24762,23330,23062,24194,25176,22900,18875,14657,24337
15021,Coatepec Harinas,4861.52,76776.0,,42133,21830,20303,4515,4335,4313,4156,3706,3285,2813,2404,2196,2173,2011,1670,1298,3258
15022,Cocotitlán,,,,15587,7970,7617,1191,1245,1299,1296,1246,1230,1228,1177,1105,1050,901,719,558,1342
15023,Coyotepec,,,,44468,22449,22019,4103,4007,3905,3951,3982,3914,3552,3141,2873,2696,2272,1782,1398,2892
15024,Cuautitlán,17080.0,15617.0,10438.0,177731,89879,87852,13671,14516,14947,14417,13534,14497,16389,16964,15715,13237,9817,7058,4915,8054
15025,Chalco,6288.06,156551.0,28254.0,405488,207009,198479,33786,35062,37020,37170,35292,34408,33579,31242,28430,26560,22448,17373,12691,20427
15026,Chapa de Mota,4634.5,51648.0,1614.0,30663,15623,15040,3028,2975,2955,2904,2771,2664,2351,1908,1636,1527,1331,1151,1004,2458
15027,Chapultepec,,,,13234,6724,6510,1185,1228,1161,1012,969,1150,1281,1164,947,762,606,523,438,808
15028,Chiautla,4085.0,33558.0,,32263,16407,15856,2483,2678,2779,2778,2670,2610,2489,2340,2235,2148,1866,1501,1165,2521
15029,Chicoloapan,7418.46,16497.0,19947.0,230653,118664,111989,19929,21022,21125,19773,18086,18899,20555,20175,17761,14911,11885,9401,6863,10268
15030,Chiconcuac,2000.0,6204.0,,27952,14161,13791,2360,2369,2364,2435,2501,2442,2223,2027,1852,1719,1508,1248,966,1938
15031,Chimalhuacán,4900.5,273843.0,19624.0,726430,369436,356994,66140,64334,65184,67857,67841,65198,58655,52263,47469,44440,39092,31801,23125,33031
15032,Donato Guerra,,,,36444,18509,17935,3933,4016,4120,3902,3370,2932,2571,2171,1823,1659,1461,1207,980,2299
15033,Ecatepec de Morelos,5824.46,837926.0,119425.0,1716891,869044,847847,117215,121046,127846,137162,142649,143882,134658,124599,120224,121065,113914,99497,79540,133594
15034,Ecatzingo,,,,10171,5165,5006,972,993,1061,1045,921,838,765,646,543,496,437,361,296,797
15035,Huehuetoca,6247.5,24504.0,2042.0,150654,76346,74308,15077,15741,14343,12329,11636,13683,15358,14040,11102,8368,6047,4435,3241,5254
15036,Hueypoxtla,,,,47272,23436,23836,4097,4207,4162,4124,4067,4020,3746,3345,2975,2706,2335,1941,1568,3979
15037,Huixquilucan,8815.86,90494.0,21019.0,293667,151955,141712,21110,21493,21605,23161,24992,25662,24349,22741,21275,20232,17879,14597,11663,22908
15038,Isidro Fabela,,,,12669,6391,6278,1089,1173,1210,1161,1063,1021,1003,944,854,770,613,457,376,935
15039,Ixtapaluca,5694.52,193494.0,38795.0,557092,283762,273330,42522,48594,51582,50995,46479,43539,42805,43627,44420,42781,33854,23859,16636,25399
15040,Ixtapan de la Sal,6208.33,24615.0,,38700,20043,18657,3544,3516,3658,3655,3349,3100,2711,2307,2174,2211,2068,1769,1391,3247
15041,Ixtapan del Oro,,,,7350,3630,3720,730,745,770,730,620,546,494,418,354,345,331,290,247,730
15042,Ixtlahuaca,,,,165039,85266,79773,14898,15170,15231,15296,14880,14524,13315,11356,9636,8798,7897,6626,5268,12144
15043,Xalatlaco,,,,32592,16724,15868,3019,3045,3025,3093,3027,2840,2519,2214,2010,1872,1580,1247,992,2109
15044,Jaltenco,,,,29260,15059,14201,2172,2300,2277,2268,2337,2482,2379,2107,1959,1996,1935,1736,1357,1955
15045,Jilotepec,7477.14,32375.0,,95973,48765,47208,7779,8513,9007,8915,8259,7893,7422,6633,5914,5456,4775,4048,3326,8033
15046,Jilotzingo,,,,20933,10743,10190,1775,1804,1749,1785,1851,1824,1626,1432,1358,1329,1138,921,741,1600
15047,Jiquipilco,5429.82,71190.0,2528.0,80156,41296,38860,7850,7885,7838,7534,6943,6578,6037,5220,4507,4125,3672,3157,2558,6252
15048,Jocotitlán,,,,71234,36814,34420,6049,6185,6350,6399,6100,5801,5456,4963,4437,4156,3701,3098,2516,6023
15049,Joquicingo,,,,14863,7603,7260,1470,1319,1243,1275,1312,1281,1127,964,878,860,765,619,493,1257
15050,Juchitepec,,,,27540,13963,13577,2461,2434,2428,2442,2406,2352,2201,1943,1705,1601,1422,1158,900,2087
15051,Lerma,4837.06,47029.0,953.0,162204,82158,80046,14230,14174,13582,13533,13786,14002,13254,11998,10938,10275,8728,6811,5313,11580
15052,Malinalco,,,,29847,15142,14705,2654,2701,2717,2712,2523,2303,2064,1828,1692,1660,1531,1351,1152,2959
15053,Melchor Ocampo,12839.71,39270.0,,62105,31690,30415,5146,5408,5390,5214,5124,5306,5251,4840,4321,3897,3337,2788,2180,3903
15054,Metepec,7313.45,78673.0,9087.0,248200,127827,120373,16803,16468,17237,19289,21141,21301,19056,17353,17023,17518,17159,15609,12355,19888
15055,Mexicaltzingo,1433.33,612.0,204.0,13918,7176,6742,1108,1182,1221,1250,1236,1185,1105,1026,944,878,745,579,450,1009
15056,Morelos,,,,32122,16717,15405,2965,3107,3186,3000,2555,2281,2142,1951,1772,1680,1515,1356,1212,3400
15057,Naucalpan de Juárez,4941.37,112900.0,74980.0,917312,471503,445809,62209,64316,64721,67993,72833,76854,74308,68389,63251,60324,54797,49079,43066,95172
15058,Nezahualcóyotl,5635.83,222363.0,45052.0,1141770,591318,550452,68990,75056,80434,85570,87587,89370,88532,86425,82998,79880,72896,65273,56635,122124
15059,Nextlalpan,3550.19,28358.0,891.0,44432,22443,21989,4285,4411,4123,3851,3807,4104,3999,3384,2810,2449,2033,1641,1275,2260
15060,Nicolás Romero,5650.0,6669.0,,447017,227863,219154,36235,37548,37963,38164,37952,38489,37919,35460,31713,28839,24795,19767,15193,26980
15061,Nopaltepec,,,,9832,4929,4903,805,905,892,804,717,736,760,721,659,590,496,428,379,940
15062,Ocoyoacac,5254.0,29754.0,4959.0,72557,36847,35710,5813,5987,6015,6073,6069,6120,5868,5456,5119,4837,4088,3246,2604,5262
15063,Ocuilan,,,,37057,18896,18161,3797,3704,3714,3596,3244,2947,2654,2323,2067,1915,1650,1384,1178,2884
15064,El Oro,,,,39958,20557,19401,3552,3810,4071,3909,3373,3034,2785,2480,2254,2191,1989,1660,1358,3492
15065,Otumba,,,,38578,19147,19431,3176,3305,3318,3303,3246,3283,3139,2792,2498,2337,2009,1657,1366,3149
15066,Otzoloapan,,,,4212,2085,2127,383,370,440,441,351,281,245,220,216,223,198,160,143,541
15067,Otzolotepec,5128.7,29024.0,193.0,91852,46480,45372,8651,8990,8867,8657,8477,8193,7323,6408,5706,5162,4281,3365,2579,5193
15068,Ozumba,6795.12,38904.0,1621.0,31481,16336,15145,2654,2673,2753,2845,2714,2551,2366,2150,1996,1903,1689,1434,1150,2603
15069,Papalotla,,,,4397,2254,2143,317,355,368,369,347,331,329,335,340,322,263,216,175,330
15070,La Paz,5630.0,110045.0,4174.0,312970,158439,154531,26467,26651,27431,27663,26589,25600,24749,24152,22875,20876,17354,13831,10633,18099
15071,Polotitlán,,,,15243,7783,7460,1265,1258,1314,1300,1177,1115,1101,1045,977,948,861,749,629,1504
15072,Rayón,,,,14791,7507,7284,1286,1308,1279,1239,1204,1224,1198,1091,981,893,768,660,537,1123
15073,San Antonio la Isla,,,,32387,16403,15984,3211,3158,2866,2476,2467,3043,3382,2926,2258,1826,1450,1102,804,1418
15074,San Felipe del Progreso,,,,139526,73674,65852,14640,15339,15659,14749,12805,11353,9916,8325,7094,6482,5603,4577,3792,9192
15075,San Martín de las Pirámides,,,,29497,14925,14572,2231,2408,2585,2567,2377,2338,2350,2243,2091,1957,1646,1318,1067,2319
15076,San Mateo Atenco,5297.43,19538.0,1252.0,81552,41455,40097,7020,7187,7118,7059,7022,7103,6792,6174,5623,5259,4382,3398,2646,4769
15077,San Simón de Guerrero,,,,6608,3404,3204,657,675,669,618,519,471,440,388,347,335,307,265,232,685
15078,Santo Tomás,,,,10345,5244,5101,913,912,985,1014,902,779,682,605,573,583,536,434,368,1059
15079,Soyaniquilpan de Juárez,5974.38,10704.0,,14531,7345,7186,1223,1241,1231,1229,1209,1192,1118,1026,939,869,754,644,537,1319
15080,Sultepec,,,,28392,14957,13435,2684,2925,3104,2795,2115,1761,1644,1535,1479,1477,1353,1176,1045,3299
15081,Tecámac,10570.53,160898.0,36795.0,510768,261350,249418,43570,46810,45621,40846,37338,42471,49145,47771,40763,32921,24812,19075,14699,24926
15082,Tejupilco,6429.85,20800.0,1600.0,80129,41662,38467,7972,7938,8192,7839,6654,5708,4983,4340,4046,4160,3941,3330,2751,8275
15083,Temamatla,,,,13843,7135,6708,1207,1285,1282,1155,1051,1174,1269,1148,961,807,656,537,425,886
15084,Temascalapa,4070.91,22176.0,2016.0,42107,21062,21045,3484,3672,3740,3732,3557,3375,3139,2910,2744,2603,2228,1819,1486,3618
15085,Temascalcingo,4547.25,60546.0,,67770,35258,32512,5902,6304,6764,6546,5595,4928,4570,4169,3834,3678,3295,2873,2549,6763
15086,Temascaltepec,,,,34591,17632,16959,3526,3458,3527,3299,2859,2575,2287,2020,1877,1834,1669,1401,1121,3138
15087,Temoaya,2424.76,30821.0,3626.0,110794,56872,53922,11632,11615,11434,10808,10018,9648,8790,7518,6367,5538,4613,3722,2900,6191
15088,Tenancingo,4710.97,55470.0,,106528,54711,51817,9959,9733,9626,9557,9257,9014,8163,7105,6380,6004,5292,4482,3708,8248
15089,Tenango del Aire,,,,13540,6850,6690,1084,1160,1170,1125,1081,1105,1087,985,882,846,758,626,502,1129
15090,Tenango del Valle,10000.0,26708.0,26708.0,93092,47445,45647,8527,8520,8349,8318,8183,7938,7172,6352,5806,5507,4827,3925,3038,6630
15091,Teoloyucan,,,,69423,35033,34390,5779,6049,6032,5973,5857,5824,5589,5160,4730,4429,3863,3132,2367,4639
15092,Teotihuacán,5959.11,32841.0,,61609,31282,30327,4807,5186,5309,5280,5141,5133,4899,4518,4252,4036,3458,2812,2174,4604
15093,Tepetlaoxtoc,,,,33490,16908,16582,2787,2841,2898,2880,2748,2692,2583,2377,2200,2118,1877,1546,1222,2721
15094,Tepetlixpa,,,,21345,10816,10529,1658,1739,1758,1862,1874,1775,1616,1483,1368,1291,1147,971,807,1996
15095,Tepotzotlán,,,,105766,53762,52004,8338,8449,8532,8808,9152,9202,8447,7712,7296,7089,6358,5272,4018,7093
15096,Tequixquiac,,,,40100,20163,19937,3177,3373,3485,3487,3333,3303,3272,3067,2766,2493,2118,1718,1351,3157
15097,Texcaltitlán,,,,20343,10498,9845,2130,2097,2106,2031,1755,1505,1301,1131,1041,1037,956,818,692,1743
15098,Texcalyacac,,,,5769,2924,2845,483,499,492,480,483,493,448,392,376,378,333,268,196,448
15099,Texcoco,,,,264421,135893,128528,18243,20196,20918,21470,21575,22839,22355,19611,17700,17504,16500,14191,11135,20184
15100,Tezoyuca,,,,47398,23827,23571,3983,4303,4363,4165,3887,3893,3883,3694,3359,2964,2494,2074,1561,2775
15101,Tianguistenco,4080.7,33280.0,,83330,42764,40566,7471,7566,7538,7416,7231,7146,6576,5757,5156,4851,4280,3514,2704,6124
15102,Timilpan,,,,16955,8809,8146,1356,1455,1484,1463,1371,1307,1198,1091,1050,1040,914,739,628,1859
15103,Tlalmanalco,8626.11,31464.0,1748.0,51804,26822,24982,3659,3895,4177,4329,4126,3910,3813,3745,3641,3499,3058,2645,2288,5019
15104,Tlalnepantla de Baz,5394.82,138793.0,20387.0,763728,394187,369541,44713,46838,49526,53985,57715,60210,58830,55912,54429,54827,51421,46697,41016,87609
15105,Tlatlaya,,,,37909,19333,18576,3155,3196,3625,3656,2950,2222,1846,1764,1818,1973,2014,1958,1843,5889
15106,Toluca,6245.65,166528.0,23897.0,959238,495622,463616,76034,76994,77263,80099,82189,82796,78899,72917,67461,63296,54885,44751,34471,67183
15107,Tonatico,,,,13714,7063,6651,1033,1059,1097,1134,1082,996,894,829,795,809,794,725,634,1833
15108,Tultepec,6440.91,85232.0,1470.0,162956,83001,79955,13052,13539,13715,13946,13836,14094,13868,13025,12232,11659,9893,7368,4975,7754
15109,Tultitlán,7039.74,131463.0,20669.0,560120,285138,274982,39915,40666,42872,46265,48355,47843,43457,40591,40758,41732,38014,31365,23408,34879
15110,Valle de Bravo,,,,70753,36042,34711,6269,5973,6148,6383,6366,6146,5536,4885,4449,4226,3745,3078,2383,5166
15111,Villa de Allende,1994.38,26464.0,6616.0,55369,28198,27171,5730,5996,6055,5806,5152,4556,3962,3319,2842,2591,2183,1835,1618,3724
15112,Villa del Carbón,,,,51111,25418,25693,4812,4984,5218,5097,4596,4147,3677,3206,2856,2682,2346,1916,1570,4004
15113,Villa Guerrero,,,,72605,36843,35762,7521,7238,7310,7168,6565,5919,5193,4484,3985,3803,3414,2856,2289,4860
15114,Villa Victoria,,,,111864,56259,55605,12497,12785,12509,11789,10490,9363,7974,6587,5653,5057,4182,3372,2832,6774
15115,Xonacatlán,4599.0,17630.0,7052.0,54999,27405,27594,4834,4831,4654,4699,4786,4770,4434,3971,3653,3485,2998,2392,1832,3660
15116,Zacazonapan,,,,4381,2181,2200,463,430,435,423,370,336,316,281,244,213,177,146,124,423
15117,Zacualpan,,,,16209,8485,7724,1471,1531,1589,1482,1232,1095,1020,917,830,830,821,750,657,1984
15118,Zinacantepec,5772.37,39383.0,6784.0,204780,103766,101014,18746,18520,18450,18421,17957,17873,17188,15565,13711,12216,10163,8088,6251,11631
15119,Zumpahuacán,,,,18067,9420,8647,1832,1826,1947,1889,1578,1290,1095,981,937,913,799,674,592,1714
15120,Zumpango,2791.25,41869.0,22533.0,220996,114130,106866,20140,20973,19954,18513,17889,19085,19519,17814,15295,13180,10865,8602,6402,12765
15121,Cuautitlán Izcalli,9061.47,213001.0,9696.0,581688,298137,283551,37269,38660,40046,43468,47252,49413,46988,43961,42701,43776,41623,35700,28015,42816
15122,Valle de Chalco Solidaridad,4103.88,121848.0,28825.0,423921,215461,208460,37192,36165,35824,37305,38814,39405,35669,29620,25856,25684,24591,21120,15312,21364
15123,Luvianos,5436.4,26820.0,,29998,15101,14897,2953,2960,3258,3126,2463,1885,1514,1333,1330,1436,1436,1372,1288,3644
15124,San José del Rincón,6414.21,63465.0,1881.0,99587,50181,49406,11301,11647,12030,11136,9225,7690,6385,5315,4643,4280,3649,3005,2590,6691
15125,Tonanitla,,,,11014,5577,5437,1010,1025,1019,985,926,905,888,816,728,672,587,470,332,651
16001,Acuitzio,,,,12100,6268,5832,1143,1205,1191,1103,957,878,846,793,713,652,559,466,403,1191
16002,Aguililla,,,,15225,7528,7697,1480,1503,1574,1489,1214,1021,933,876,845,818,708,605,557,1602
16003,Álvaro Obregón,,,,23091,11920,11171,2278,2261,2111,1987,1832,1748,1631,1474,1342,1262,1156,1032,856,2121
16004,Angamacutiro,,,,15990,8395,7595,1369,1380,1371,1312,1182,1121,1082,1025,954,908,820,740,689,2037
16005,Angangueo,,,,11848,6092,5756,1155,1181,1130,1062,983,931,840,741,678,656,579,477,406,1029
16006,Apatzingán,5371.36,31864.0,,134512,67730,66782,13820,13223,12683,12037,11393,11271,10354,8871,7850,7464,6769,5787,4512,8478
16007,Aporo,,,,3458,1784,1674,342,347,343,324,294,275,253,222,193,175,157,137,107,289
16008,Aquila,,,,26342,12955,13387,2984,3164,3013,2624,2156,1893,1669,1451,1321,1232,1065,920,811,2039
16009,Ario,12756.67,28152.0,,38953,19975,18978,3963,4013,3781,3427,3128,3106,2966,2569,2184,1958,1744,1543,1305,3266
16010,Arteaga,,,,22886,11495,11391,2102,2288,2474,2309,1841,1518,1451,1415,1324,1246,1098,941,807,2072
16011,Briseñas,,,,12059,6176,5883,1163,1175,1088,1006,938,912,868,782,688,651,611,550,487,1140
16012,Buenavista,,,,49900,24367,25533,5217,5056,4740,4455,4175,4115,3835,3318,2871,2636,2373,2074,1688,3347
16013,Carácuaro,,,,9665,4818,4847,978,981,1089,1028,763,557,491,490,478,454,424,409,388,1135
16014,Coahuayana,,,,15274,7338,7936,1500,1462,1366,1314,1238,1193,1091,956,875,870,807,679,554,1369
16015,Coalcomán de Vázquez Pallares,,,,18433,9317,9116,1688,1859,1920,1836,1552,1335,1169,1060,1010,948,829,748,669,1810
16016,Coeneo,6602.5,9512.0,,21898,11768,10130,1740,1765,1677,1610,1520,1498,1471,1377,1260,1216,1138,1063,1060,3503
16017,Contepec,,,,36061,18522,17539,3632,3839,3855,3400,2803,2624,2554,2318,2051,1837,1576,1335,1131,3106
16018,Copándaro,,,,9536,5030,4506,904,914,886,841,754,692,638,594,572,544,466,396,341,994
16019,Cotija,,,,19702,10339,9363,1787,1846,1776,1645,1464,1430,1409,1280,1151,1109,1012,903,827,2063
16020,Cuitzeo,,,,31564,16551,15013,2915,3030,2903,2666,2433,2387,2345,2136,1846,1668,1477,1293,1152,3313
16021,Charapan,9700.0,30246.0,,13091,6947,6144,1168,1193,1239,1249,1165,1060,925,789,687,663,650,603,503,1197
16022,Charo,,,,23402,11291,12111,2123,2188,2062,1997,1956,1959,1853,1658,1452,1306,1131,945,777,1995
16023,Chavinda,,,,10858,5555,5303,950,955,917,838,770,775,773,707,617,575,539,516,510,1416
16024,Cherán,,,,20163,10448,9715,2124,2055,1863,1858,1828,1740,1514,1228,1057,1021,907,741,615,1612
16025,Chilchota,5462.6,24870.0,,41516,21533,19983,3927,4043,3996,3966,3753,3543,3230,2795,2348,2098,1898,1637,1303,2979
16026,Chinicuila,,,,4992,2389,2603,456,474,489,465,394,344,319,306,290,273,242,212,191,537
16027,Chucándiro,,,,4529,2458,2071,325,350,361,330,281,269,273,270,258,256,251,250,250,805
16028,Churintzio,,,,5378,2845,2533,373,360,352,342,332,339,345,341,324,316,302,298,312,1042
16029,Churumuco,,,,15997,7986,8011,1552,1657,1835,1719,1315,1069,989,889,803,783,730,643,539,1474
16030,Ecuandureo,,,,13211,7160,6051,980,1022,999,935,865,875,883,859,818,777,721,697,697,2083
16031,Epitacio Huerta,,,,17614,9000,8614,1715,1793,1733,1499,1231,1194,1219,1151,1057,978,848,719,632,1845
16032,Erongarícuaro,,,,16228,8403,7825,1452,1461,1439,1389,1306,1272,1181,1017,870,800,779,777,707,1778
