"imun","mun","idmes","mes","asegurados"
"15032","Donato Guerra","201905","2019-05",35
"15032","Donato Guerra","201906","2019-06",30
"15032","Donato Guerra","201907","2019-07",31
"15032","Donato Guerra","201908","2019-08",30
"15032","Donato Guerra","201909","2019-09",33
"15032","Donato Guerra","201910","2019-10",31
"15032","Donato Guerra","201911","2019-11",31
"15032","Donato Guerra","201912","2019-12",31
"15032","Donato Guerra","202001","2020-01",42
"15032","Donato Guerra","202002","2020-02",42
"15032","Donato Guerra","202003","2020-03",32
"15032","Donato Guerra","202004","2020-04",32
"15032","Donato Guerra","202005","2020-05",32
"15032","Donato Guerra","202006","2020-06",33
"15032","Donato Guerra","202007","2020-07",33
"15032","Donato Guerra","202008","2020-08",41
"15032","Donato Guerra","202009","2020-09",38
"15032","Donato Guerra","202010","2020-10",48
"15033","Ecatepec de Morelos","201901","2019-01",122824
"15033","Ecatepec de Morelos","201902","2019-02",123394
"15033","Ecatepec de Morelos","201903","2019-03",118052
"15033","Ecatepec de Morelos","201904","2019-04",118191
"15033","Ecatepec de Morelos","201905","2019-05",118340
"15033","Ecatepec de Morelos","201906","2019-06",118578
"15033","Ecatepec de Morelos","201907","2019-07",118371
"15033","Ecatepec de Morelos","201908","2019-08",117983
"15033","Ecatepec de Morelos","201909","2019-09",118367
"15033","Ecatepec de Morelos","201910","2019-10",118628
"15033","Ecatepec de Morelos","201911","2019-11",119294
"15033","Ecatepec de Morelos","201912","2019-12",117224
"15033","Ecatepec de Morelos","202001","2020-01",118106
"15033","Ecatepec de Morelos","202002","2020-02",118373
"15033","Ecatepec de Morelos","202003","2020-03",118925
"15033","Ecatepec de Morelos","202004","2020-04",117157
"15033","Ecatepec de Morelos","202005","2020-05",115907
"15033","Ecatepec de Morelos","202006","2020-06",116158
"15033","Ecatepec de Morelos","202007","2020-07",115725
"15033","Ecatepec de Morelos","202008","2020-08",115844
"15033","Ecatepec de Morelos","202009","2020-09",115576
"15033","Ecatepec de Morelos","202010","2020-10",116561
"15034","Ecatzingo","201901","2019-01",2
"15034","Ecatzingo","201902","2019-02",2
"15034","Ecatzingo","201903","2019-03",2
"15034","Ecatzingo","201904","2019-04",2
"15034","Ecatzingo","201905","2019-05",2
"15034","Ecatzingo","201906","2019-06",10
"15034","Ecatzingo","201907","2019-07",0
"15034","Ecatzingo","201908","2019-08",19
"15034","Ecatzingo","201909","2019-09",0
"15034","Ecatzingo","201910","2019-10",0
"15034","Ecatzingo","201911","2019-11",0
"15034","Ecatzingo","201912","2019-12",29
"15034","Ecatzingo","202001","2020-01",16
"15034","Ecatzingo","202002","2020-02",19
"15034","Ecatzingo","202003","2020-03",10
"15034","Ecatzingo","202004","2020-04",23
"15034","Ecatzingo","202005","2020-05",29
"15034","Ecatzingo","202006","2020-06",15
"15034","Ecatzingo","202007","2020-07",52
"15034","Ecatzingo","202008","2020-08",24
"15034","Ecatzingo","202009","2020-09",5
"15034","Ecatzingo","202010","2020-10",0
"15035","Huehuetoca","201901","2019-01",10941
"15035","Huehuetoca","201902","2019-02",10626
"15035","Huehuetoca","201903","2019-03",10718
"15035","Huehuetoca","201904","2019-04",10713
"15035","Huehuetoca","201905","2019-05",10645
"15035","Huehuetoca","201906","2019-06",10334
"15035","Huehuetoca","201907","2019-07",10280
"15035","Huehuetoca","201908","2019-08",10300
"15035","Huehuetoca","201909","2019-09",10443
"15035","Huehuetoca","201910","2019-10",10489
"15035","Huehuetoca","201911","2019-11",10452
"15035","Huehuetoca","201912","2019-12",10247
"15035","Huehuetoca","202001","2020-01",10259
"15035","Huehuetoca","202002","2020-02",10440
"15035","Huehuetoca","202003","2020-03",10531
"15035","Huehuetoca","202004","2020-04",10219
"15035","Huehuetoca","202005","2020-05",10089
"15035","Huehuetoca","202006","2020-06",10360
"15035","Huehuetoca","202007","2020-07",10752
"15035","Huehuetoca","202008","2020-08",11056
"15035","Huehuetoca","202009","2020-09",11598
"15035","Huehuetoca","202010","2020-10",11257
"15036","Hueypoxtla","201901","2019-01",420
"15036","Hueypoxtla","201902","2019-02",439
"15036","Hueypoxtla","201903","2019-03",458
"15036","Hueypoxtla","201904","2019-04",455
"15036","Hueypoxtla","201905","2019-05",449
"15036","Hueypoxtla","201906","2019-06",441
"15036","Hueypoxtla","201907","2019-07",458
"15036","Hueypoxtla","201908","2019-08",562
"15036","Hueypoxtla","201909","2019-09",531
"15036","Hueypoxtla","201910","2019-10",597
"15036","Hueypoxtla","201911","2019-11",688
"15036","Hueypoxtla","201912","2019-12",676
"15036","Hueypoxtla","202001","2020-01",620
"15036","Hueypoxtla","202002","2020-02",623
"15036","Hueypoxtla","202003","2020-03",506
"15036","Hueypoxtla","202004","2020-04",512
"15036","Hueypoxtla","202005","2020-05",475
"15036","Hueypoxtla","202006","2020-06",496
"15036","Hueypoxtla","202007","2020-07",521
"15036","Hueypoxtla","202008","2020-08",531
"15036","Hueypoxtla","202009","2020-09",527
"15036","Hueypoxtla","202010","2020-10",532
"15037","Huixquilucan","201901","2019-01",29198
"15037","Huixquilucan","201902","2019-02",29128
"15037","Huixquilucan","201903","2019-03",29164
"15037","Huixquilucan","201904","2019-04",29771
"15037","Huixquilucan","201905","2019-05",29913
"15037","Huixquilucan","201906","2019-06",30556
"15037","Huixquilucan","201907","2019-07",30492
"15037","Huixquilucan","201908","2019-08",30954
"15037","Huixquilucan","201909","2019-09",30476
"15037","Huixquilucan","201910","2019-10",30607
"15037","Huixquilucan","201911","2019-11",30888
"15037","Huixquilucan","201912","2019-12",30279
"15037","Huixquilucan","202001","2020-01",33018
"15037","Huixquilucan","202002","2020-02",32758
"15037","Huixquilucan","202003","2020-03",32613
"15037","Huixquilucan","202004","2020-04",30269
"15037","Huixquilucan","202005","2020-05",29336
"15037","Huixquilucan","202006","2020-06",30806
"15037","Huixquilucan","202007","2020-07",31634
"15037","Huixquilucan","202008","2020-08",31615
"15037","Huixquilucan","202009","2020-09",32422
"15037","Huixquilucan","202010","2020-10",32915
"15038","Isidro Fabela","201901","2019-01",92
"15038","Isidro Fabela","201902","2019-02",99
"15038","Isidro Fabela","201903","2019-03",102
"15038","Isidro Fabela","201904","2019-04",99
"15038","Isidro Fabela","201905","2019-05",123
"15038","Isidro Fabela","201906","2019-06",138
"15038","Isidro Fabela","201907","2019-07",195
"15038","Isidro Fabela","201908","2019-08",219
"15038","Isidro Fabela","201909","2019-09",271
"15038","Isidro Fabela","201910","2019-10",261
"15038","Isidro Fabela","201911","2019-11",336
"15038","Isidro Fabela","201912","2019-12",350
"15038","Isidro Fabela","202001","2020-01",399
"15038","Isidro Fabela","202002","2020-02",409
"15038","Isidro Fabela","202003","2020-03",479
"15038","Isidro Fabela","202004","2020-04",515
"15038","Isidro Fabela","202005","2020-05",486
"15038","Isidro Fabela","202006","2020-06",500
"15038","Isidro Fabela","202007","2020-07",515
"15038","Isidro Fabela","202008","2020-08",525
"15038","Isidro Fabela","202009","2020-09",539
"15038","Isidro Fabela","202010","2020-10",532
"15039","Ixtapaluca","201901","2019-01",18422
"15039","Ixtapaluca","201902","2019-02",18386
"15039","Ixtapaluca","201903","2019-03",18567
"15039","Ixtapaluca","201904","2019-04",18610
"15039","Ixtapaluca","201905","2019-05",18631
"15039","Ixtapaluca","201906","2019-06",18699
"15039","Ixtapaluca","201907","2019-07",18679
"15039","Ixtapaluca","201908","2019-08",18747
"15039","Ixtapaluca","201909","2019-09",18740
"15039","Ixtapaluca","201910","2019-10",18932
"15039","Ixtapaluca","201911","2019-11",19136
"15039","Ixtapaluca","201912","2019-12",18647
"15039","Ixtapaluca","202001","2020-01",18257
"15039","Ixtapaluca","202002","2020-02",18448
"15039","Ixtapaluca","202003","2020-03",18525
"15039","Ixtapaluca","202004","2020-04",18072
"15039","Ixtapaluca","202005","2020-05",17771
"15039","Ixtapaluca","202006","2020-06",17870
"15039","Ixtapaluca","202007","2020-07",17624
"15039","Ixtapaluca","202008","2020-08",17919
"15039","Ixtapaluca","202009","2020-09",17990
"15039","Ixtapaluca","202010","2020-10",18128
"15040","Ixtapan de la Sal","201901","2019-01",1718
"15040","Ixtapan de la Sal","201902","2019-02",1734
"15040","Ixtapan de la Sal","201903","2019-03",1762
"15040","Ixtapan de la Sal","201904","2019-04",1793
"15040","Ixtapan de la Sal","201905","2019-05",1819
"15040","Ixtapan de la Sal","201906","2019-06",1794
"15040","Ixtapan de la Sal","201907","2019-07",1737
"15040","Ixtapan de la Sal","201908","2019-08",1818
"15040","Ixtapan de la Sal","201909","2019-09",1819
"15040","Ixtapan de la Sal","201910","2019-10",1868
"15040","Ixtapan de la Sal","201911","2019-11",1892
"15040","Ixtapan de la Sal","201912","2019-12",1810
"15040","Ixtapan de la Sal","202001","2020-01",1963
"15040","Ixtapan de la Sal","202002","2020-02",1977
"15040","Ixtapan de la Sal","202003","2020-03",1938
"15040","Ixtapan de la Sal","202004","2020-04",1827
"15040","Ixtapan de la Sal","202005","2020-05",1755
"15040","Ixtapan de la Sal","202006","2020-06",1644
"15040","Ixtapan de la Sal","202007","2020-07",1580
"15040","Ixtapan de la Sal","202008","2020-08",1565
"15040","Ixtapan de la Sal","202009","2020-09",1596
"15040","Ixtapan de la Sal","202010","2020-10",1642
"15041","Ixtapan del Oro","201901","2019-01",0
"15041","Ixtapan del Oro","201902","2019-02",0
"15041","Ixtapan del Oro","201903","2019-03",0
"15041","Ixtapan del Oro","201904","2019-04",0
"15041","Ixtapan del Oro","201905","2019-05",0
"15041","Ixtapan del Oro","201906","2019-06",0
"15041","Ixtapan del Oro","201907","2019-07",0
"15041","Ixtapan del Oro","201908","2019-08",0
"15041","Ixtapan del Oro","201909","2019-09",0
"15041","Ixtapan del Oro","201910","2019-10",0
"15041","Ixtapan del Oro","201911","2019-11",0
"15041","Ixtapan del Oro","201912","2019-12",0
"15041","Ixtapan del Oro","202001","2020-01",0
"15041","Ixtapan del Oro","202002","2020-02",0
"15041","Ixtapan del Oro","202003","2020-03",0
"15041","Ixtapan del Oro","202004","2020-04",0
"15041","Ixtapan del Oro","202005","2020-05",0
"15041","Ixtapan del Oro","202006","2020-06",0
"15041","Ixtapan del Oro","202007","2020-07",0
"15041","Ixtapan del Oro","202008","2020-08",0
"15041","Ixtapan del Oro","202009","2020-09",0
"15041","Ixtapan del Oro","202010","2020-10",0
"15042","Ixtlahuaca","201901","2019-01",9325
"15042","Ixtlahuaca","201902","2019-02",9399
"15042","Ixtlahuaca","201903","2019-03",9489
"15042","Ixtlahuaca","201904","2019-04",9597
"15042","Ixtlahuaca","201905","2019-05",9664
"15042","Ixtlahuaca","201906","2019-06",9698
"15042","Ixtlahuaca","201907","2019-07",9605
"15042","Ixtlahuaca","201908","2019-08",9607
"15042","Ixtlahuaca","201909","2019-09",9381
"15042","Ixtlahuaca","201910","2019-10",9295
"15042","Ixtlahuaca","201911","2019-11",9448
"15042","Ixtlahuaca","201912","2019-12",9111
"15042","Ixtlahuaca","202001","2020-01",9173
"15042","Ixtlahuaca","202002","2020-02",9289
"15042","Ixtlahuaca","202003","2020-03",9066
"15042","Ixtlahuaca","202004","2020-04",8932
"15042","Ixtlahuaca","202005","2020-05",8684
"15042","Ixtlahuaca","202006","2020-06",8593
"15042","Ixtlahuaca","202007","2020-07",8407
"15042","Ixtlahuaca","202008","2020-08",8293
"15042","Ixtlahuaca","202009","2020-09",8444
"15042","Ixtlahuaca","202010","2020-10",8633
"15043","Xalatlaco","201901","2019-01",182
"15043","Xalatlaco","201902","2019-02",170
"15043","Xalatlaco","201903","2019-03",175
"15043","Xalatlaco","201904","2019-04",171
"15043","Xalatlaco","201905","2019-05",178
"15043","Xalatlaco","201906","2019-06",192
"15043","Xalatlaco","201907","2019-07",190
"15043","Xalatlaco","201908","2019-08",193
"15043","Xalatlaco","201909","2019-09",188
"15043","Xalatlaco","201910","2019-10",186
"15043","Xalatlaco","201911","2019-11",186
"15043","Xalatlaco","201912","2019-12",185
"15043","Xalatlaco","202001","2020-01",178
"15043","Xalatlaco","202002","2020-02",199
"15043","Xalatlaco","202003","2020-03",199
"15043","Xalatlaco","202004","2020-04",180
"15043","Xalatlaco","202005","2020-05",190
"15043","Xalatlaco","202006","2020-06",199
"15043","Xalatlaco","202007","2020-07",200
"15043","Xalatlaco","202008","2020-08",192
"15043","Xalatlaco","202009","2020-09",199
"15043","Xalatlaco","202010","2020-10",201
"15044","Jaltenco","201901","2019-01",517
"15044","Jaltenco","201902","2019-02",582
"15044","Jaltenco","201903","2019-03",719
"15044","Jaltenco","201904","2019-04",790
"15044","Jaltenco","201905","2019-05",789
"15044","Jaltenco","201906","2019-06",833
"15044","Jaltenco","201907","2019-07",843
"15044","Jaltenco","201908","2019-08",886
"15044","Jaltenco","201909","2019-09",834
"15044","Jaltenco","201910","2019-10",822
"15044","Jaltenco","201911","2019-11",839
"15044","Jaltenco","201912","2019-12",786
"15044","Jaltenco","202001","2020-01",757
"15044","Jaltenco","202002","2020-02",703
"15044","Jaltenco","202003","2020-03",640
"15044","Jaltenco","202004","2020-04",647
"15044","Jaltenco","202005","2020-05",658
"15044","Jaltenco","202006","2020-06",762
"15044","Jaltenco","202007","2020-07",880
"15044","Jaltenco","202008","2020-08",996
"15044","Jaltenco","202009","2020-09",1006
"15044","Jaltenco","202010","2020-10",1051
"15046","Jilotzingo","201901","2019-01",497
"15046","Jilotzingo","201902","2019-02",486
"15046","Jilotzingo","201903","2019-03",494
"15046","Jilotzingo","201904","2019-04",542
"15046","Jilotzingo","201905","2019-05",597
"15046","Jilotzingo","201906","2019-06",598
"15046","Jilotzingo","201907","2019-07",602
"15046","Jilotzingo","201908","2019-08",593
"15046","Jilotzingo","201909","2019-09",598
"15046","Jilotzingo","201910","2019-10",577
"15046","Jilotzingo","201911","2019-11",580
"15046","Jilotzingo","201912","2019-12",592
"15046","Jilotzingo","202001","2020-01",589
"15046","Jilotzingo","202002","2020-02",598
"15046","Jilotzingo","202003","2020-03",648
"15046","Jilotzingo","202004","2020-04",625
"15046","Jilotzingo","202005","2020-05",620
"15046","Jilotzingo","202006","2020-06",619
"15046","Jilotzingo","202007","2020-07",658
"15046","Jilotzingo","202008","2020-08",681
"15046","Jilotzingo","202009","2020-09",695
"15046","Jilotzingo","202010","2020-10",727
"15047","Jiquipilco","201901","2019-01",230
"15047","Jiquipilco","201902","2019-02",202
"15047","Jiquipilco","201903","2019-03",206
"15047","Jiquipilco","201904","2019-04",196
"15047","Jiquipilco","201905","2019-05",186
"15047","Jiquipilco","201906","2019-06",197
"15047","Jiquipilco","201907","2019-07",219
"15047","Jiquipilco","201908","2019-08",216
"15047","Jiquipilco","201909","2019-09",230
"15047","Jiquipilco","201910","2019-10",247
"15047","Jiquipilco","201911","2019-11",275
"15047","Jiquipilco","201912","2019-12",288
"15047","Jiquipilco","202001","2020-01",281
"15047","Jiquipilco","202002","2020-02",265
"15047","Jiquipilco","202003","2020-03",253
"15047","Jiquipilco","202004","2020-04",200
"15047","Jiquipilco","202005","2020-05",214
"15047","Jiquipilco","202006","2020-06",220
"15047","Jiquipilco","202007","2020-07",227
"15047","Jiquipilco","202008","2020-08",273
"15047","Jiquipilco","202009","2020-09",239
"15047","Jiquipilco","202010","2020-10",218
"15048","Jocotitlán","201901","2019-01",6575
"15048","Jocotitlán","201902","2019-02",6521
"15048","Jocotitlán","201903","2019-03",6542
"15048","Jocotitlán","201904","2019-04",6545
"15048","Jocotitlán","201905","2019-05",6507
"15048","Jocotitlán","201906","2019-06",6484
"15048","Jocotitlán","201907","2019-07",6733
"15048","Jocotitlán","201908","2019-08",6757
"15048","Jocotitlán","201909","2019-09",6936
"15048","Jocotitlán","201910","2019-10",6984
"15048","Jocotitlán","201911","2019-11",6984
"15048","Jocotitlán","201912","2019-12",6935
"15048","Jocotitlán","202001","2020-01",6812
"15048","Jocotitlán","202002","2020-02",6771
"15048","Jocotitlán","202003","2020-03",6765
"15048","Jocotitlán","202004","2020-04",6796
"15048","Jocotitlán","202005","2020-05",6751
"15048","Jocotitlán","202006","2020-06",6814
"15048","Jocotitlán","202007","2020-07",6979
"15048","Jocotitlán","202008","2020-08",7066
"15048","Jocotitlán","202009","2020-09",7194
"15048","Jocotitlán","202010","2020-10",7325
"15049","Joquicingo","201901","2019-01",28
"15049","Joquicingo","201902","2019-02",28
"15049","Joquicingo","201903","2019-03",28
